SKU,Title,Category,Reason
"PK-BKS-029","Dollar Literature & Academic Stationery #29","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-030","Liberty Books Literature & Academic Stationery #30","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-031","Readings Literature & Academic Stationery #31","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-032","Dollar Literature & Academic Stationery #32","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-033","Liberty Books Literature & Academic Stationery #33","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-034","Readings Literature & Academic Stationery #34","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-035","Dollar Literature & Academic Stationery #35","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-036","Liberty Books Literature & Academic Stationery #36","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-037","Readings Literature & Academic Stationery #37","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-038","Dollar Literature & Academic Stationery #38","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-039","Liberty Books Literature & Academic Stationery #39","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-040","Readings Literature & Academic Stationery #40","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-041","Dollar Literature & Academic Stationery #41","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-042","Liberty Books Literature & Academic Stationery #42","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-043","Readings Literature & Academic Stationery #43","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-044","Dollar Literature & Academic Stationery #44","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-045","Liberty Books Literature & Academic Stationery #45","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-046","Readings Literature & Academic Stationery #46","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-047","Dollar Literature & Academic Stationery #47","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-048","Liberty Books Literature & Academic Stationery #48","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-049","Readings Literature & Academic Stationery #49","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-050","Dollar Literature & Academic Stationery #50","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-051","Liberty Books Literature & Academic Stationery #51","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
"PK-BKS-052","Readings Literature & Academic Stationery #52","Books & Stationery","Retailer hotlink blocking: Cloudflare TLS handshake rejection (SEC_E_ILLEGAL_MESSAGE 0x80090326)"
